id,full_name,profession,license_number,authority,status,province,trust_score,identity_verified,risk_level
01b23590-21be-4c17-8811-43002fe0cf4f,"Sarah Smith",Specialist,MP524027,HPCSA,Practising,North West,93,true,Low
25c85599-a1f4-4e04-9c26-c022f83de59d,"Musa Smith",Advocate,LP971157,LPC,Struck Off,Western Cape,18,false,Critical
2a9b6f83-6f62-40fa-a166-450ee9086534,"Lindiwe Ndlovu",Nurse,REG41851,SANC,Practising,Eastern Cape,94,true,Low
dd8f3059-964c-4626-a584-3422502729ea,"Chris Ndlovu",Doctor,MP619761,HPCSA,Practising,North West,97,true,Low
a0070e14-aff1-472b-8618-cf1e72058eca,"Chris Dlamini",Psychologist,MP564314,HPCSA,Struck Off,Eastern Cape,29,false,Critical
0a6634cb-5244-4c4d-b8ff-d0b96169b167,"Jane Grootboom",Nurse,REG74048,SANC,Practising,Northern Cape,93,true,Low
62629eb3-b859-41fe-b4e1-ece66ee4c610,"Sarah Muller",Specialist,MP192446,HPCSA,Practising,Western Cape,97,true,Low
3824f5d0-ff61-4849-bf65-e311d60957ef,"Chris Khuma",Specialist,MP569486,HPCSA,Practising,Western Cape,97,true,Low
33b881b0-cfd5-4845-aaa5-667e213566d8,"Sipho Ndlovu",Advocate,LP515208,LPC,Suspended,North West,40,true,Medium
bde0d745-f0ea-451c-989a-09e0f919f8d5,"Tumi Muller",Nurse,REG41626,SANC,Struck Off,Mpumalanga,1,false,Critical
b1d6810f-7925-4b98-81bb-ad1b9dd07acc,"Nomsa Zuma",Nurse,REG35489,SANC,Suspended,Western Cape,59,true,Medium
5cfccb62-df51-41fa-9cd2-04f8f383375d,"Lindiwe Grootboom",Nurse,REG52410,SANC,Suspended,Free State,58,true,Medium
1ca8398a-dc39-40a7-bb20-e2b85a6a2434,"Thabo Smit",Advocate,LP452682,LPC,Active,North West,99,true,Low
f88e484a-d2a5-4533-a0c2-6835b017faf2,"Tumi Dlamini",Nurse,REG84296,SANC,Practising,Free State,90,true,Low
413e6b36-f642-4463-a643-ca5a42394cf6,"Sarah Smit",Psychologist,MP893660,HPCSA,Practising,KwaZulu-Natal,99,true,Low
3c5e8772-f0ba-4786-811d-de056a9863f5,"Musa Khuma",Specialist,MP259859,HPCSA,Good Standing,North West,92,true,Low
0f39a74c-7aa5-48cc-adff-40cc5c39512e,"Tumi Botha",Specialist,MP820409,HPCSA,Active,Mpumalanga,98,true,Low
3202f7d4-38d0-4aec-851b-4521280e75b9,"Musa Smit",Nurse,REG49070,SANC,Good Standing,Eastern Cape,90,true,Low
634b21d5-6437-49c1-a66e-b889fc1b96e4,"Lerato Smith",Nurse,REG86135,SANC,Struck Off,Free State,0,false,Critical
ee256f72-b6a2-4ccc-8360-fb1045891ae6,"Sarah Ndlovu",Nurse,REG97061,SANC,Active,Limpopo,90,true,Low
489e4594-4ca5-4cec-9c5b-fae39929e606,"Kevin Grootboom",Doctor,MP435600,HPCSA,Active,Western Cape,90,true,Low
68f6cb5c-1ead-4cde-9a88-2b4e82e264b3,"Nomsa Ndlovu",Doctor,MP571891,HPCSA,Active,Mpumalanga,95,true,Low
3fe685ee-666b-4370-8c26-5f825f95b2eb,"Lerato Molefe",Doctor,MP789881,HPCSA,Suspended,North West,43,true,Medium
efb4efaf-02d3-4cfd-9f37-cf1db8c5df6f,"Chris Ndlovu",Psychologist,MP737403,HPCSA,Active,Gauteng,94,true,Low
50ec3eae-693a-48de-9f3f-feefe20cce11,"Sarah Smit",Attorney,LP186445,LPC,Active,Gauteng,100,true,Low
4e4beafe-2080-4251-9020-80e2ed635b45,"Thabo Dlamini",Attorney,LP974648,LPC,Suspended,Northern Cape,45,true,Medium
09dd0eb0-d989-4506-afb4-9d03637b8074,"Nomsa Khuma",Attorney,LP448750,LPC,Practising,Free State,94,true,Low
a1bcb675-3ac9-48f6-9508-0aed929c5c8f,"John Molefe",Psychologist,MP937670,HPCSA,Struck Off,Gauteng,15,false,Critical
c1255902-a00d-44f2-a89a-078df6e62caf,"Kevin Botha",Attorney,LP708793,LPC,Active,Limpopo,100,true,Low
917d1a29-1fc6-4ebd-b10b-f5922f47a520,"Lerato Grootboom",Nurse,REG27558,SANC,Struck Off,KwaZulu-Natal,26,false,Critical
d869627f-6ab0-40b4-b53c-0c44ca53d3e0,"Jane Muller",Psychologist,MP499363,HPCSA,Good Standing,North West,96,true,Low
349aa8b1-5adf-48db-8dce-de9d6f5f7746,"John Khuma",Psychologist,MP219032,HPCSA,Struck Off,Western Cape,30,false,Critical
5dbacc6b-b002-4f9f-9dcf-08576b16c901,"Chris Zuma",Doctor,MP452419,HPCSA,Struck Off,Gauteng,5,false,Critical
3b38e119-af3e-4ca3-bb32-a229f3b0f042,"Nomsa Dlamini",Advocate,LP538684,LPC,Good Standing,Free State,97,true,Low
ccccd5e7-f30a-4e27-9c7d-6a57cb6ed85d,"John Molefe",Doctor,MP936056,HPCSA,Practising,Eastern Cape,94,true,Low
7ec3279c-c412-4518-9254-d4a0b1321e0e,"Chris Smit",Specialist,MP868287,HPCSA,Struck Off,Western Cape,1,false,Critical
303bf789-5f25-436d-8bd5-33273b397cb4,"Lindiwe Dlamini",Doctor,MP696037,HPCSA,Active,Limpopo,96,true,Low
5cf2face-7c28-4556-98e4-f3b8fa5a4e95,"Jane Molefe",Psychologist,MP851998,HPCSA,Suspended,North West,40,true,Medium
8f2c61ef-a8df-4455-bd78-d0d91db217b1,"John Ndlovu",Doctor,MP710548,HPCSA,Practising,Western Cape,97,true,Low
8f9c39c0-77f0-4bf4-b8ab-baa0a388e86a,"Kevin Zuma",Attorney,LP236893,LPC,Practising,North West,96,true,Low
31672f57-6f42-4ee7-a59e-fe19d4be98e4,"John Dlamini",Psychologist,MP392060,HPCSA,Good Standing,Mpumalanga,94,true,Low
1c6620d3-60f4-46d5-a0b8-7935af871095,"Sipho Grootboom",Attorney,LP407327,LPC,Suspended,Eastern Cape,47,true,Medium
6334ab0b-d92e-4360-a69d-1020cc8e8890,"Lerato Molefe",Advocate,LP571270,LPC,Suspended,Free State,47,true,Medium
df8fb4f7-45ac-4291-b8f2-7f6426264433,"Lindiwe Molefe",Doctor,MP299652,HPCSA,Good Standing,Gauteng,97,true,Low
d5a1ab55-c701-44cf-96ba-7eb68ea84246,"Lindiwe Smit",Advocate,LP410229,LPC,Good Standing,Mpumalanga,93,true,Low
54df6ca6-3ebb-41a1-8f0a-6a72acc596a5,"John Muller",Doctor,MP375742,HPCSA,Good Standing,North West,99,true,Low
2998d75e-dc00-4582-a5a4-19657e8f855e,"Thabo Molefe",Advocate,LP109531,LPC,Suspended,Limpopo,50,true,Medium
598150e3-bff9-41ff-8cfa-8de84037e858,"Musa Smith",Nurse,REG41670,SANC,Suspended,Limpopo,48,true,Medium
207fc7d5-71c4-44c4-8d4d-aa6f683e45cb,"John Dlamini",Attorney,LP546153,LPC,Good Standing,Gauteng,91,true,Low
cafb405e-2502-41ac-ad63-2cfe8377cb51,"Thabo Smith",Psychologist,MP434843,HPCSA,Active,Eastern Cape,97,true,Low
8a5287ca-123c-4433-8bad-ba9153fbb8e6,"Sipho Muller",Advocate,LP848245,LPC,Good Standing,Eastern Cape,97,true,Low
df36466e-a4c2-4882-a06a-d3ad4ef88525,"Sipho Grootboom",Doctor,MP714658,HPCSA,Suspended,Mpumalanga,54,true,Medium
b5acc6b4-a3e6-4b09-9062-a3e352c4ad10,"Sipho Smit",Psychologist,MP504882,HPCSA,Active,Gauteng,94,true,Low
c7a8af09-6b51-4503-a103-a35090f349b9,"Sipho Dlamini",Specialist,MP811151,HPCSA,Good Standing,Western Cape,93,true,Low
b01587fc-a093-4ec5-bf8b-1fbe4e961a94,"Thabo Botha",Specialist,MP553223,HPCSA,Active,Gauteng,90,true,Low
5d369daf-36b5-40cd-b4ac-c841af06b3ab,"Sipho Grootboom",Advocate,LP381066,LPC,Active,KwaZulu-Natal,99,true,Low
58a832a6-4e92-4629-bf49-face409360d2,"Sipho Zuma",Psychologist,MP525456,HPCSA,Practising,Limpopo,100,true,Low
9df91a30-452a-416a-89d1-1c07bf58e95b,"Sarah Khuma",Nurse,REG47103,SANC,Practising,Gauteng,90,true,Low
1eb4015f-de9a-4ef1-94f5-0a049594bc10,"Nomsa Grootboom",Nurse,REG87428,SANC,Active,Western Cape,93,true,Low
6496d2ad-fd74-49d7-90d4-501eefd55519,"Lerato Molefe",Nurse,REG22522,SANC,Good Standing,Mpumalanga,98,true,Low
fc72a8f3-d291-441a-a816-3c3f1947b6d6,"Chris Smith",Specialist,MP646044,HPCSA,Suspended,Northern Cape,52,true,Medium
e6acf8d0-cee4-49b0-a6c4-1f67f45de39f,"Lindiwe Muller",Specialist,MP981945,HPCSA,Active,Mpumalanga,93,true,Low
0094e0f6-7cb6-46ee-bc71-90930af75a80,"Jane Grootboom",Specialist,MP652020,HPCSA,Struck Off,Limpopo,10,false,Critical
da0ce8c7-e0f9-4a88-bcbb-40b511701938,"Jane Muller",Advocate,LP211124,LPC,Practising,Limpopo,100,true,Low
d311ac24-e992-4924-8fba-c2ed25fb9d66,"Jane Khuma",Nurse,REG28276,SANC,Good Standing,Gauteng,90,true,Low
d5026919-cc29-4f29-a049-34af591f4b76,"Sipho Smit",Nurse,REG67472,SANC,Good Standing,Northern Cape,94,true,Low
7b9ef2c7-eea4-48dd-9693-cb85c5088326,"Jane Botha",Nurse,REG18132,SANC,Good Standing,Gauteng,94,true,Low
f19bac0a-9ca1-438d-88ee-b2b2132fe544,"Jane Zuma",Psychologist,MP175035,HPCSA,Practising,KwaZulu-Natal,93,true,Low
eb3c55fb-b6ff-44bc-a59c-7e6473d82b03,"Sarah Smit",Attorney,LP368200,LPC,Practising,North West,94,true,Low
dc8b80c0-c29e-4ebf-8085-74857c922cf3,"Thabo Botha",Specialist,MP284627,HPCSA,Active,Eastern Cape,100,true,Low
38d33a5b-9490-4941-8e77-e5684fcecc20,"John Grootboom",Psychologist,MP422658,HPCSA,Suspended,Western Cape,56,true,Medium
b5bc0c29-e93c-4911-a283-09a888e38253,"Sarah Khuma",Psychologist,MP321536,HPCSA,Suspended,Western Cape,50,true,Medium
f1bc8b42-2f79-44e6-af73-422293485402,"Lindiwe Molefe",Nurse,REG59528,SANC,Good Standing,Free State,92,true,Low
daf462de-b2ed-4992-a2ee-7c08c7fda3f4,"Musa Botha",Attorney,LP300689,LPC,Practising,Northern Cape,90,true,Low
3f5ab85e-4bbb-49fb-9841-6badcab635c9,"Tumi Smit",Advocate,LP172963,LPC,Good Standing,Western Cape,92,true,Low
7eec9bb0-4fd1-4d62-8ad0-9a48f30db7b0,"Chris Muller",Doctor,MP998365,HPCSA,Active,Western Cape,96,true,Low
f1a7c42c-ef63-444e-9048-55741c85a562,"Jane Zuma",Specialist,MP159450,HPCSA,Struck Off,Free State,5,false,Critical
33fc3929-0cdd-474f-9ace-ef64a8d4227a,"Sipho Smith",Advocate,LP183310,LPC,Struck Off,Limpopo,1,false,Critical
f59ef342-66bd-4f2a-9055-4dc66653e4de,"Sipho Smith",Psychologist,MP264356,HPCSA,Suspended,Gauteng,56,true,Medium
56742f92-1a55-430b-b45f-902570e49632,"Lindiwe Botha",Doctor,MP786499,HPCSA,Suspended,Mpumalanga,41,true,Medium
3e47a7a1-926a-4a8a-a575-bc436750f4ab,"Jane Khuma",Attorney,LP655653,LPC,Active,Mpumalanga,98,true,Low
8a0bfd8d-526a-485f-a85b-5ba85390bd92,"Tumi Ndlovu",Specialist,MP240059,HPCSA,Active,Free State,91,true,Low
b5447dd1-a9a5-4e53-8840-93f6ac3be372,"Lindiwe Muller",Specialist,MP549006,HPCSA,Active,Eastern Cape,91,true,Low
ba81e116-c6bb-4e3b-8f98-b540cd8d2871,"Lerato Botha",Psychologist,MP524407,HPCSA,Struck Off,Mpumalanga,12,false,Critical
b16e88be-96bf-4af7-8ed1-40d58e8f2f63,"Tumi Botha",Attorney,LP326884,LPC,Suspended,North West,48,true,Medium
d1beb1b3-65ab-41ea-813d-cd9e80933be5,"Lerato Smith",Nurse,REG56860,SANC,Good Standing,Gauteng,90,true,Low
616214f9-9d51-4630-b851-0ccc20b0d33c,"Musa Dlamini",Nurse,REG48253,SANC,Good Standing,Western Cape,98,true,Low
b5a8cab8-13a3-45b3-88e5-9493726acc13,"Thabo Zuma",Doctor,MP496482,HPCSA,Practising,Eastern Cape,99,true,Low
82efe528-9f76-41ac-a92c-7b26f9915909,"Musa Smit",Attorney,LP607247,LPC,Active,Gauteng,92,true,Low
4b534fc8-9767-4f52-83be-dd050432f218,"Jane Khuma",Nurse,REG46935,SANC,Struck Off,Limpopo,11,false,Critical
df173769-a803-4815-953d-c98c6f84ba47,"Lerato Dlamini",Nurse,REG18812,SANC,Suspended,KwaZulu-Natal,59,true,Medium
fd45eeca-de9b-4842-8513-a92f7f6780cf,"Musa Dlamini",Advocate,LP976363,LPC,Practising,Mpumalanga,91,true,Low
5f0908cc-41b7-48cd-9564-207221d88fd6,"Kevin Khuma",Nurse,REG88696,SANC,Good Standing,Western Cape,90,true,Low
c1c5284f-eb73-4629-b1c0-d875f7734e5e,"Musa Zuma",Attorney,LP248380,LPC,Suspended,Gauteng,53,true,Medium
2c66da85-7ebc-4257-884c-326be5af6c8a,"Kevin Smith",Psychologist,MP176979,HPCSA,Active,Limpopo,99,true,Low
aca63a95-70a3-4da0-930c-41905e3738af,"Sipho Smith",Attorney,LP922980,LPC,Good Standing,Limpopo,93,true,Low
1f9f516c-0a01-4843-8cd8-602749d35880,"John Muller",Nurse,REG51847,SANC,Struck Off,Free State,18,false,Critical
42208c90-1f1a-455b-9f8b-1f54eac71bf0,"Jane Ndlovu",Attorney,LP128072,LPC,Active,KwaZulu-Natal,96,true,Low
d6407aa7-f47d-49d5-8b49-82c44e072500,"Lerato Grootboom",Attorney,LP608570,LPC,Practising,KwaZulu-Natal,97,true,Low
c7a94232-7088-4f31-9d4a-77cbbad867f5,"Chris Zuma",Nurse,REG20596,SANC,Suspended,North West,60,true,Medium
cf889f51-cc66-4322-82de-51c01c5f2ff5,"Chris Ndlovu",Doctor,MP773696,HPCSA,Practising,Northern Cape,93,true,Low
ad2ef363-6bbf-4dc5-8e84-1921d316d6f9,"Nomsa Botha",Nurse,REG48999,SANC,Struck Off,Northern Cape,5,false,Critical
2ce490c8-056d-42fe-a4b1-f2cc70a17f2f,"Kevin Dlamini",Specialist,MP110474,HPCSA,Practising,North West,99,true,Low
bc45928d-08ec-4481-8091-80f753558aaf,"Musa Grootboom",Doctor,MP692655,HPCSA,Suspended,Eastern Cape,41,true,Medium
bc17ccb5-49e0-4752-b595-b809d2a466dc,"Sipho Grootboom",Specialist,MP535323,HPCSA,Active,North West,94,true,Low
f32e4949-b7c4-4c88-bbe8-eca621810286,"Sarah Smit",Advocate,LP148491,LPC,Practising,Free State,96,true,Low
3ad48d4f-9547-4acf-af3a-e21d01e49fea,"Nomsa Dlamini",Attorney,LP835248,LPC,Active,KwaZulu-Natal,92,true,Low
f63aed22-4ecf-4ec4-9ce7-b3c587762afb,"Thabo Dlamini",Psychologist,MP602421,HPCSA,Practising,North West,97,true,Low
70714eed-f492-41f1-a5ab-4161deebf4bb,"Jane Smit",Advocate,LP932099,LPC,Active,Limpopo,96,true,Low
78a71af0-9c74-4c19-8d2c-e288ab333c93,"Nomsa Khuma",Attorney,LP382628,LPC,Good Standing,North West,92,true,Low
651cd480-3cc1-432c-a218-fd94567e4a93,"Chris Molefe",Nurse,REG54103,SANC,Suspended,Gauteng,49,true,Medium
64fe5075-43bf-40fc-8109-e399fd82951a,"Jane Molefe",Specialist,MP628377,HPCSA,Struck Off,Eastern Cape,0,false,Critical
070f5f9f-4137-4745-bbfa-485a0875b4b8,"Chris Grootboom",Attorney,LP161997,LPC,Good Standing,Limpopo,99,true,Low
e55a2f39-b6db-43ca-bd68-f865cfbc5d8d,"Lerato Botha",Psychologist,MP933523,HPCSA,Good Standing,North West,100,true,Low
47db052d-a2bd-470a-9a59-9efc0999bcf6,"Jane Khuma",Doctor,MP858135,HPCSA,Good Standing,Free State,96,true,Low
19fe7c80-be4c-4ffa-bbe4-788de5a17954,"Thabo Ndlovu",Attorney,LP932733,LPC,Practising,KwaZulu-Natal,98,true,Low
1ea89a7b-24e7-49f2-a73a-25b7701f6359,"Sipho Molefe",Specialist,MP514600,HPCSA,Struck Off,Northern Cape,27,false,Critical
6e334cb8-3ef0-4090-882b-189f5afdbb1f,"Tumi Dlamini",Doctor,MP314881,HPCSA,Good Standing,North West,90,true,Low
75e26aa7-eebc-47db-a9e0-885daf8a8d22,"Lerato Ndlovu",Specialist,MP336862,HPCSA,Struck Off,Western Cape,30,false,Critical
21dce4d6-dbb5-4768-829b-3557f4e79b61,"John Dlamini",Doctor,MP623204,HPCSA,Struck Off,North West,0,false,Critical
5570ce0e-9986-41cf-80ac-67a08e56f0c3,"Thabo Smith",Doctor,MP194844,HPCSA,Active,North West,93,true,Low
cf5a339b-4b95-4f8f-8f90-2cb8289cb278,"Sarah Smit",Advocate,LP126527,LPC,Good Standing,Northern Cape,94,true,Low
aafeab2d-f352-4bbc-b9d3-4ef2b8e637a9,"Sipho Dlamini",Specialist,MP321448,HPCSA,Struck Off,Northern Cape,15,false,Critical
7d19300a-8d32-4476-8428-5c071281122a,"Sarah Muller",Psychologist,MP896718,HPCSA,Suspended,Limpopo,44,true,Medium
14616fda-3fd5-4b7f-bfb4-a3acc5bb31b1,"Lerato Smit",Psychologist,MP801686,HPCSA,Suspended,Mpumalanga,52,true,Medium
91a37743-d6b7-41e6-a92f-a2a189e4729f,"John Khuma",Specialist,MP217397,HPCSA,Practising,KwaZulu-Natal,94,true,Low
2e06e341-fc89-4eba-913c-94f547f99333,"Chris Dlamini",Advocate,LP684427,LPC,Struck Off,KwaZulu-Natal,25,false,Critical
7b556578-0e90-4886-9d38-79d6d622ccb4,"Jane Ndlovu",Psychologist,MP500187,HPCSA,Active,Eastern Cape,96,true,Low
0cace45b-f92c-43cc-aae5-fd87f2baac28,"Sarah Molefe",Advocate,LP900302,LPC,Practising,Free State,93,true,Low
73a5d5a3-a4d8-4ce6-871d-54cca5ee8667,"Lerato Ndlovu",Attorney,LP338759,LPC,Struck Off,Gauteng,2,false,Critical
51380806-e2f2-4939-9541-7996dd3d6f90,"Jane Botha",Nurse,REG19991,SANC,Active,Western Cape,97,true,Low
7f047a5e-ee70-4065-bb88-5ed9ee6957f3,"Musa Muller",Nurse,REG17911,SANC,Active,Western Cape,91,true,Low
b98b2f7e-712b-4091-ae9b-813153ed77a5,"Lindiwe Grootboom",Advocate,LP357121,LPC,Active,Mpumalanga,100,true,Low
d1e5e888-b7aa-4da2-8281-4f5e725ae9a0,"John Molefe",Doctor,MP584226,HPCSA,Struck Off,North West,19,false,Critical
41074bc2-02ac-428d-b5a5-6be3fb46bbb7,"Kevin Muller",Nurse,REG98506,SANC,Active,Western Cape,99,true,Low
f6f652ad-4436-44c6-9f0d-ee9f81197166,"Kevin Muller",Advocate,LP311634,LPC,Struck Off,Free State,5,false,Critical
2a6b504d-7d77-434c-a650-0dba0b528768,"Tumi Molefe",Psychologist,MP967810,HPCSA,Active,Limpopo,99,true,Low
85860f37-7806-4b5d-9c2e-ea1ffb4856ce,"Lerato Smith",Doctor,MP267134,HPCSA,Struck Off,Limpopo,24,false,Critical
f04c538d-ae18-41d5-9f6a-2c3705d163da,"Thabo Ndlovu",Nurse,REG69735,SANC,Active,Eastern Cape,100,true,Low
9ca8ea1c-3236-46c3-8ebb-82064910d7dd,"Lindiwe Muller",Nurse,REG85020,SANC,Practising,Northern Cape,97,true,Low
f7c3f61e-290d-4338-8764-2b51e8b89a20,"Tumi Smit",Attorney,LP325588,LPC,Suspended,North West,53,true,Medium
37b4a90b-a6d8-41af-8954-8b259988d698,"Musa Molefe",Nurse,REG30834,SANC,Struck Off,Eastern Cape,24,false,Critical
b519a6d2-9a7c-42ea-ae55-668860cf9203,"Lindiwe Botha",Advocate,LP863824,LPC,Struck Off,North West,7,false,Critical
60441c4e-864c-4336-93b0-2e9124476211,"Nomsa Grootboom",Advocate,LP439464,LPC,Active,Mpumalanga,100,true,Low
a11bab19-a2b9-4053-9972-d0dbf5cb230a,"Nomsa Grootboom",Advocate,LP429253,LPC,Good Standing,Mpumalanga,96,true,Low
d45a099a-743e-496d-9d5a-5a741b218f4d,"Lindiwe Zuma",Advocate,LP287371,LPC,Struck Off,Gauteng,4,false,Critical
1822aa6b-da08-4dcf-bfe9-ac3dd0b0c717,"Chris Zuma",Specialist,MP417515,HPCSA,Good Standing,KwaZulu-Natal,98,true,Low
2833d168-1be4-4e96-b818-99de6fc1bb36,"Chris Botha",Psychologist,MP538758,HPCSA,Good Standing,KwaZulu-Natal,91,true,Low
b25660ca-758d-458f-8561-cbc3b314b3a9,"Lindiwe Dlamini",Advocate,LP327765,LPC,Good Standing,KwaZulu-Natal,99,true,Low
d012b3d8-8078-4720-b476-85ea96624ea3,"Chris Grootboom",Specialist,MP673354,HPCSA,Suspended,KwaZulu-Natal,57,true,Medium
0b8ec989-78d0-4baa-ba18-d769252a2364,"Lerato Khuma",Specialist,MP712120,HPCSA,Practising,KwaZulu-Natal,96,true,Low
d43b7597-7f74-4ecb-89b0-3cc6920b30ac,"Tumi Muller",Psychologist,MP576913,HPCSA,Active,Western Cape,100,true,Low
ab314233-d86f-479b-b9b8-d1e2d8804325,"John Molefe",Specialist,MP973717,HPCSA,Active,KwaZulu-Natal,91,true,Low
8527ea92-e7aa-484d-ba68-fe214bf057c5,"John Botha",Psychologist,MP246882,HPCSA,Good Standing,Eastern Cape,96,true,Low
00e3d2fb-ae0a-4ea4-999b-13d6946be8a4,"Nomsa Dlamini",Psychologist,MP290296,HPCSA,Good Standing,Limpopo,93,true,Low
78ac9faf-11c5-424f-92aa-1ba8df053025,"John Smith",Nurse,REG62310,SANC,Struck Off,North West,8,false,Critical
306950af-e5b6-4c92-8519-37f1f1a98ff1,"Sipho Smit",Attorney,LP115955,LPC,Struck Off,Northern Cape,10,false,Critical
8ac94471-937b-4a53-b40f-91b64e60719d,"Sipho Ndlovu",Advocate,LP480232,LPC,Good Standing,Eastern Cape,96,true,Low
1e149142-da15-4924-bca2-43407ecc4145,"Lerato Ndlovu",Advocate,LP931780,LPC,Struck Off,Mpumalanga,17,false,Critical
44eef2b0-44ef-47d1-996f-fe21a75f1f08,"Lindiwe Zuma",Specialist,MP265346,HPCSA,Practising,Limpopo,98,true,Low
34506723-46cb-46b1-8427-9ba4a3b7509f,"John Molefe",Nurse,REG33387,SANC,Struck Off,Mpumalanga,21,false,Critical
e909a185-6a20-4a49-97ab-5d13ff40b61e,"John Grootboom",Advocate,LP715234,LPC,Good Standing,Eastern Cape,92,true,Low
2bcebec3-0b5e-43f3-9e0b-9ff2471d4daa,"Chris Muller",Doctor,MP469331,HPCSA,Suspended,Western Cape,55,true,Medium
270ac53e-3e73-43d2-b7d7-102ea2cd2306,"Sarah Muller",Doctor,MP872709,HPCSA,Suspended,Free State,46,true,Medium
f31e3ba0-3415-439e-b75d-012b6b0a9898,"Thabo Muller",Attorney,LP428806,LPC,Good Standing,Mpumalanga,100,true,Low
0d9a6525-d9be-40ba-ba4a-91abafab36f8,"Tumi Smith",Nurse,REG97229,SANC,Practising,North West,100,true,Low
c57131f4-e12f-4a4d-bbcf-06ca93477eed,"Lerato Molefe",Attorney,LP189715,LPC,Active,Mpumalanga,99,true,Low
422ac096-30b1-4dc2-84dd-3f9b99a92c79,"Nomsa Smit",Advocate,LP415074,LPC,Good Standing,Mpumalanga,99,true,Low
b8d6d5f9-c2ce-49e0-889e-92071b538089,"Sipho Smith",Advocate,LP131487,LPC,Practising,Northern Cape,98,true,Low
8c4165e4-ee7b-4fb4-97b4-27f436493dc4,"Lerato Grootboom",Psychologist,MP850179,HPCSA,Struck Off,Northern Cape,3,false,Critical
6becb44b-4bde-44e7-85a7-c810e6d11f68,"Nomsa Zuma",Nurse,REG33021,SANC,Suspended,Eastern Cape,47,true,Medium
9d21ea70-6427-4bf0-8747-534e9cb5f8a7,"Musa Smith",Attorney,LP610889,LPC,Struck Off,KwaZulu-Natal,2,false,Critical
66cb90f4-c1ff-41b8-882f-b323d8d57643,"Sarah Botha",Specialist,MP590961,HPCSA,Active,Free State,90,true,Low
b3693063-2d21-451c-92e1-4a34818c01c7,"Tumi Smith",Psychologist,MP110542,HPCSA,Good Standing,Limpopo,100,true,Low
c663c274-4649-4601-8f35-1d16589b7bbb,"Tumi Botha",Specialist,MP110344,HPCSA,Struck Off,Limpopo,11,false,Critical
82a6e2ad-081e-4bb2-a723-9074e9ac54cf,"John Botha",Nurse,REG18504,SANC,Suspended,North West,54,true,Medium
7d730dba-2a27-46b5-8cf6-99b957074a48,"Musa Molefe",Doctor,MP591461,HPCSA,Good Standing,Eastern Cape,95,true,Low
d71df968-d608-460f-bac1-397c3d46af9d,"Lerato Botha",Doctor,MP566965,HPCSA,Good Standing,KwaZulu-Natal,97,true,Low
9795f263-6a7d-4827-8833-400c0249fd6a,"Kevin Muller",Specialist,MP249042,HPCSA,Active,Mpumalanga,97,true,Low
6ae8cf91-61a0-4dd4-bb58-788cf6305c07,"Nomsa Zuma",Doctor,MP331620,HPCSA,Active,Free State,97,true,Low
035be793-9950-426d-84b5-a7731ccbe3ee,"Sipho Dlamini",Doctor,MP512146,HPCSA,Practising,Northern Cape,90,true,Low
4186d84a-e168-4560-9936-e9063a5fa6ed,"Tumi Ndlovu",Specialist,MP600930,HPCSA,Practising,Free State,99,true,Low
b2947910-38cd-4de7-8ec2-4ccd9385219c,"Sipho Dlamini",Nurse,REG60767,SANC,Struck Off,North West,6,false,Critical
161121c3-86f0-4a9b-a3a1-415acc9dbc26,"Sarah Ndlovu",Advocate,LP779071,LPC,Active,Western Cape,100,true,Low
c428b0f9-5b1f-4e62-93fd-3d5daf55ad69,"Lerato Dlamini",Nurse,REG13355,SANC,Practising,North West,91,true,Low
0ef80238-b106-499d-9afb-730f53441774,"Tumi Smith",Doctor,MP954668,HPCSA,Struck Off,Gauteng,17,false,Critical
04db9e1f-3133-4e68-b58d-f5a843919684,"Lerato Botha",Specialist,MP131416,HPCSA,Active,North West,91,true,Low
e20cead0-7dd2-4aaf-a946-ecdf01c48325,"Sipho Muller",Psychologist,MP155591,HPCSA,Struck Off,Eastern Cape,28,false,Critical
051a64f9-2fc4-4baa-837c-c8b5b4cc224f,"Musa Grootboom",Nurse,REG49501,SANC,Good Standing,Northern Cape,92,true,Low
68315d81-74b2-45e3-8925-17ae8b46d14a,"Thabo Ndlovu",Specialist,MP254011,HPCSA,Struck Off,Western Cape,22,false,Critical
e4d5f79a-c5e7-40e8-99cd-58949d9d473f,"Tumi Botha",Specialist,MP918474,HPCSA,Suspended,Free State,51,true,Medium
6b2d38be-08a6-42ba-a735-66c02b14531b,"Chris Khuma",Specialist,MP577497,HPCSA,Struck Off,Mpumalanga,15,false,Critical
22b6a5ef-c7cb-4f45-ab5f-de27232cda3a,"Thabo Zuma",Psychologist,MP753615,HPCSA,Practising,Limpopo,90,true,Low
1f61fd46-fc1f-4469-8c92-fd87e05e027f,"Thabo Khuma",Attorney,LP786984,LPC,Struck Off,Mpumalanga,2,false,Critical
071c2c46-2ca7-40d7-afa1-34ddda521464,"Kevin Khuma",Psychologist,MP280366,HPCSA,Active,KwaZulu-Natal,90,true,Low
05bb3dc7-2953-4b5b-b586-42f585c33fc0,"Jane Molefe",Doctor,MP309825,HPCSA,Suspended,Mpumalanga,56,true,Medium
328b4ff9-2713-48f8-af7b-9ec7107a95d8,"Chris Grootboom",Attorney,LP286703,LPC,Active,Eastern Cape,92,true,Low
